mean,std,max,min,range,skewness,kurtosis,rms,spectral_centroid,spectral_energy,r_amplitude,q_amplitude,s_amplitude
-0.0007651728525076291,0.4550063387876944,0.8570861937521165,-0.8292041797273138,1.6862903734794301,-0.0005073179756791487,-1.0501404544270305,0.45500698217332486,35.20602659409981,6707.815863977832,-0.006886586163097147,-0.08185279441849645,-0.8292041797273138
-0.016579664670459633,0.3553685468494486,0.5322714397561993,-0.771493645125118,1.3037650848813174,-0.5777118186861631,-0.6191526486866206,0.3557550974623886,39.118779584697506,4100.598735603344,-0.5042858185216714,-0.5860611522913075,-0.771493645125118
-0.002156691774886947,0.455745557300304,0.8699234114705202,-0.8519451614773863,1.7218685729479066,-0.0005634882137046082,-1.0406996799294361,0.455750660250072,33.68448824512614,6729.7607239154,-0.027860952780358713,-0.05056030882801786,-0.8519451614773863
0.0006315131974162509,0.4548355627910723,0.8254471725925481,-0.8315690314322881,1.6570162040248362,0.018758903872935714,-1.0456146997234497,0.45483600120086143,34.04140313900914,6702.7755308238375,-0.06233714505122531,-0.08208517487098414,-0.8315690314322881
0.005646425034439299,0.4611739866374703,0.8741856883437786,-0.8045804129302012,1.6787661012739798,-0.0032832073284791707,-1.0392237832847195,0.461208551597612,32.422809489672446,6891.911829363255,0.005871896560511861,-0.07859742120552295,-0.8045804129302012
-0.002046799419497071,0.4543640853940078,0.7956915072217736,-0.853872488580833,1.6495639958026067,-0.026135947514208318,-1.1174755431120218,0.45436869553678194,34.626937677887284,6689.009532075019,0.0536080846099434,-0.05294537935283003,-0.853872488580833
-0.004122057971447291,0.45946653323687364,0.8446468021100284,-0.8782982251986623,1.7229450273086906,-0.03412766409311777,-1.0618558462812981,0.45948502317989764,33.40147273841247,6840.498163462847,-0.025888979190404567,-0.04139193868571722,-0.8782982251986623
-0.001916784453144338,0.3134688807785614,0.6019036521282835,-0.6131133434916072,1.2150169956198906,0.030428518035259564,-0.8900396015519592,0.31347474105452855,47.7708109294541,3183.8317902462013,-0.04729010410298231,-0.0855760002538808,-0.6131133434916072
0.004127482808893153,0.46208333638694554,0.8768792779351153,-0.8585158098883997,1.7353950878235151,0.016889806932640215,-1.0490661595980117,0.46210177004727954,35.200236765611656,6918.632686538851,-0.04240375313818746,-0.09154242178455381,-0.8585158098883997
0.0010619961126991484,0.4538508815183298,0.8481188154754942,-0.8443330051982683,1.6924518206737624,-0.0025737718815462113,-1.0210603251813428,0.4538521240345895,37.70295430329658,6673.8087158989565,0.041537101176258154,-0.058311566140781645,-0.8443330051982683
-0.0037221469306269327,0.46147702635095417,0.8293524592575019,-0.8461292900029653,1.6754817492604672,0.040132457155169124,-1.0775374542168288,0.46149203701417474,34.12549313809235,6900.386767370756,-0.09022138277329278,-0.07792466477985761,-0.8461292900029653
-0.00046268627630606177,0.45282998316412465,0.8282738759601761,-0.8450335298291903,1.6733074057893664,-0.02275602042441012,-1.0385543848040708,0.45283021954261365,33.57455513470762,6643.788730484779,-0.05298712083579321,-0.08737840300917891,-0.8450335298291903
-0.0008121394449903995,0.4613552412376764,0.8396047441444273,-0.8140642181906986,1.653668962335126,0.017646690455215688,-1.093856248284127,0.4613559560555739,34.91472205167504,6896.317909289664,-0.04149580439426849,-0.07061471599649277,-0.8140642181906986
-0.007225404330722461,0.4602386978270161,0.8428569310469896,-0.8697688412375943,1.712625772284584,-0.003257779188626389,-1.0273991228024089,0.4602954110625586,35.954768475087235,6864.6484404260955,-0.0751375905877244,-0.06156845260305808,-0.8697688412375943
-0.0005733044008261837,0.45940809064390187,0.822128435946639,-0.8350855832470128,1.6572140191936517,0.014805590677163655,-1.0866860227277582,0.4594084483626869,33.16775426151722,6838.218366635174,0.01645457843615327,-0.09829644970734891,-0.8350855832470128
0.0014196972447109602,0.4624836119734533,0.8049591592010165,-0.8707555679536313,1.6757147271546478,-0.02602955150824977,-1.0524805130077866,0.46248579100798154,34.96933739438033,6930.136663050618,-0.02994255728687628,-0.04338548724705184,-0.8707555679536313
-0.0001939041779140085,0.45944638640878305,0.8391363628912631,-0.8176178459785999,1.656754208869863,-0.003774253466792033,-1.065946731053738,0.4594464273263195,34.599704999721645,6839.349034486577,-0.069997917172932,-0.027996308875738802,-0.8176178459785999
0.0032695537954046316,0.2173347708631918,0.3899895906878408,-0.44682047531043223,0.836810065998273,-0.04368635862851482,-1.1963251140872324,0.21735936282612062,60.23740716168096,1530.7410005049396,0.021477210990854666,-0.029872078061265336,-0.44682047531043223
0.15809008687244663,0.47407756289357333,1.2408311177063864,-0.638970607104786,1.8798017248111725,0.7212378615032076,-0.4611938810684104,0.4997419446138654,28.553487539159086,8091.641163088907,0.05359162878300963,-0.06781056640530725,-0.638970607104786
-0.0010029314500735766,0.4588615282627818,0.8690944238231115,-0.8462460915199971,1.7153405153431085,0.01788124363448715,-1.0311496647520089,0.4588626243127122,34.57299079483708,6821.9790189132345,0.001822644128277033,-0.0668434007182968,-0.8462460915199971
-0.002002384779362427,0.4606356224521019,0.8072422944081815,-0.8114563850689046,1.6186986794770861,0.014770153629045405,-1.1054328388520884,0.46063997461861683,34.599884340568444,6874.929633419135,-0.0407818477277092,-0.04616991143344801,-0.8114563850689046
-0.022312719588721643,0.36318941186792153,0.5730089931513513,-0.7519853268325439,1.3249943199838952,-0.5722678529501265,-0.6491335947800367,0.3638741627931442,45.74525249209291,4289.902765688537,-0.5712904235123459,-0.6114618864778376,-0.7519853268325439
0.004821402593606984,0.45125068272660385,0.8419604316396783,-0.8044107021442307,1.646371133783909,0.019688410375301977,-1.0902680903893942,0.4512764392079379,34.97651544268541,6598.27375652794,-0.04727866485638165,-0.061833148334253255,-0.8044107021442307
-0.0008817085774028399,0.31481036825015746,0.6019321783858718,-0.5667930533850197,1.1687252317708916,0.02284003892660871,-0.8908259107990348,0.31481160297520044,47.44729161373154,3211.045589917213,-0.00435703737530075,-0.07608184794612305,-0.5667930533850197
-0.004111243384563994,0.46285473060253324,0.8561808645885207,-0.8753314944550599,1.7315123590435806,-0.014249956117591386,-1.0240983836196547,0.4628729890189216,35.623625492980786,6941.745488411267,0.040780491324922424,-0.051079293928570094,-0.8753314944550599
-0.0007037294466548931,0.4609471486334863,0.873090386659241,-0.8299878771301312,1.7030782637893722,0.010742421218944948,-1.0655413135257443,0.4609476858261417,35.73553387385677,6884.117717818604,-0.12534780222250158,-0.047006533996036104,-0.8299878771301312
-0.0012610870073658021,0.46055134889335564,0.7989226488688579,-0.8462900771585711,1.645212726027429,-0.032246768948634826,-1.1056088065199283,0.4605530754516026,34.21624486439562,6872.335983976917,0.052235604806483565,-0.07779447541607747,-0.8462900771585711
0.0016513056844938805,0.45125028752861973,0.8662374572558065,-0.7835845322546694,1.649821989510476,-0.003583342820504726,-1.0446619614677943,0.4512533089132152,34.57607676280197,6597.59738128607,0.03166488563038354,-0.08300583323196548,-0.7835845322546694
2.8552613501907507e-05,0.4591783185124857,0.8466335130155794,-0.873710495710426,1.7203440087260056,-0.044429536247657865,-1.0346449010768513,0.4591783194002146,38.2158258872949,6831.3692198334575,-0.03752957614613801,-0.06436798269669322,-0.873710495710426
0.003615643660119774,0.4529684311994722,0.8084289959156971,-0.8528302647223204,1.6612592606380174,-0.009748190574636576,-1.0775831788525685,0.4529828612016,34.48586800390144,6648.268510373371,-0.07974548135012406,-0.03638385010930006,-0.8528302647223204
0.15498439037348058,0.46713836449264334,1.2276747079832233,-0.509584171281077,1.7372588792643002,0.7290162468597265,-0.5541562229562578,0.492177216904949,30.12593803282353,7848.524576025757,-0.0033198265916833513,-0.12207996790675008,-0.509584171281077
6.218800084529303e-06,0.31427861745052643,0.6487929423446878,-0.5957266340707846,1.2445195764154724,0.023455342624102565,-0.7919789339041157,0.3142786175120538,49.93433234453741,3200.1820013793254,-0.010729684294041435,-0.09872962154162526,-0.5957266340707846
0.0009114168106171642,0.45975774892759275,0.8537752595351662,-0.8633980190357924,1.7171732785709586,-0.03297701373512025,-1.0371827953648844,0.45975865231615826,37.463347107595084,6848.647795498072,-0.009407967275227996,-0.04190428344934814,-0.8633980190357924
-0.001957254210513071,0.46111192489558966,0.8437765574989272,-0.8418300683728224,1.6856066258717495,0.00433562953828516,-1.117840112604983,0.46111607879682576,32.186420386048546,6889.148435248717,-0.08735484944664826,-0.03204959308299869,-0.8418300683728224
-0.014046374716081268,0.35737627665428445,0.5981186614202075,-0.8011685962107401,1.3992872576309476,-0.5243841806430377,-0.6125333716213675,0.3576522106152068,42.49912953077497,4144.4493617573935,-0.5114865300966749,-0.5628168794904395,-0.8011685962107401
0.0005309559686575464,0.4620492295946632,0.84122414057622,-0.8576508555106686,1.6988749960868885,-0.008108322211646542,-1.0716724624288887,0.46204953466404713,36.32974164641531,6917.068628457706,-0.04065851651913124,-0.10051083272830315,-0.8576508555106686
0.006874614658875326,0.4581689529239069,0.8542628962568735,-0.8906577339661353,1.744920630223009,-0.03445929853062236,-1.0280066269747998,0.4582205252387732,35.04164600847939,6802.900011903151,-0.042383776283439256,-0.03440685310757948,-0.8906577339661353
0.001532571893488842,0.46154533169923345,0.8158168189181317,-0.8744135891931838,1.6902304081113155,-0.015738081690682894,-1.049606456219311,0.46154787616233717,31.756799211286566,6902.056720474837,-0.07273686414437357,-0.08436395398205843,-0.8744135891931838
-0.00330441517693257,0.4501276142451886,0.8058594116765572,-0.8456233720934264,1.6514827837699837,-0.03307476167416019,-1.0509831309206223,0.45013974304178783,36.87982563014892,6565.075539809548,0.031334011391560376,-0.04230669457934295,-0.8456233720934264
0.1674153217620112,0.47682197603109266,1.251531706419831,-0.5254724121437464,1.7770041185635774,0.7333211930692248,-0.4786901382165083,0.5053583746084294,26.841881740781524,8274.541611894709,-0.020079608849108317,-0.07760299170289958,-0.5254724121437464
-0.004134167692340856,0.4560442162093698,0.8573544905757786,-0.8095245147084359,1.6668790052842146,0.04744902283406932,-1.0324376486789961,0.45606295451453505,32.22165711861405,6738.98675876907,-0.05762401280314715,-0.08125089069080962,-0.8095245147084359
0.0007171901458727111,0.45694893059041486,0.8348430854397525,-0.8295297877089377,1.6643728731486902,0.01183274148750339,-1.0831373934974742,0.4569494934119406,36.7757779467299,6765.212000753503,-0.03938553453320138,-0.029488853515573857,-0.8295297877089377
-0.0021280749287767896,0.4594047707383844,0.8536399783011387,-0.8347023157905106,1.6883422940916493,0.010850786197187679,-1.050210133741502,0.4594096995929559,36.31916984713363,6838.2556153949145,-0.005192483166642961,-0.024253541104947523,-0.8347023157905106
0.001091888081776086,0.45472548247127936,0.8131907007011631,-0.834015792554242,1.6472064932554051,0.033079255791505474,-1.0774563738337624,0.4547267933917254,31.17846842058866,6699.557194757597,-0.040348262260244586,-0.048107468099764496,-0.834015792554242
-0.0017848198843488994,0.4592526689980889,0.819976622595983,-0.8139820634477344,1.6339586860437174,0.012860280250445255,-1.1040645637809972,0.4592561372087343,33.346898251785845,6833.684865869966,-0.05060525418591483,-0.051677143496592096,-0.8139820634477344
0.004027277723197129,0.45679656826595877,0.836911365162379,-0.8055533539835091,1.642464719145888,-0.002262362906631655,-1.0843459168534482,0.45681432086288243,34.850329182569666,6761.2100893514935,0.05095060471902542,-0.059364530752648734,-0.8055533539835091
-0.003380193308900361,0.31771175690748743,0.612546759616074,-0.6210576190788907,1.2336043786949646,0.00263976770056881,-0.88472386565198,0.3177297376451375,48.5007782720822,3270.8508323631527,-0.01051802581774539,-0.09895456256426252,-0.6210576190788907
-0.0022985705717703396,0.45634107437393034,0.8104455810077392,-0.8423695987429598,1.6528151797506991,0.01980126295993161,-1.0487427030635452,0.4563468632382899,35.41187075458735,6747.379690632618,0.03582229935618446,-0.09460167862428351,-0.8423695987429598
0.0020309667870039997,0.31904732074107917,0.6059640968108578,-0.5862712642104515,1.1922353610213094,-0.06269612892017624,-0.9909292293719525,0.31905378496133063,47.2158463430856,3298.1682934200903,-0.007721004706837413,-0.07098685301499832,-0.5862712642104515
-0.003070536166828575,0.452105741203962,0.8706692123247088,-0.8246378509849156,1.6953070633096243,0.023085049560208886,-1.0377390428189235,0.4521161680607492,33.966871419390245,6622.852553270715,0.05820270825883993,-0.026319444749302187,-0.8246378509849156
-0.0005574711200692109,0.4548310391079692,0.8398552856441133,-0.8493816145583828,1.689236900202496,-0.028260405375570685,-1.0186314885944254,0.4548313807446499,37.076746174362626,6702.6393510867465,0.03751421570915499,-0.12157287474331585,-0.8493816145583828
-0.00273048243478671,0.4619020558375409,0.9068563894467452,-0.8523159380038006,1.7591723274505457,-0.007769792683227127,-1.0438014901271015,0.461910126238074,32.3117052080154,6912.895256969261,0.003386809657760191,0.0024832694604370945,-0.8523159380038006
0.001970288722362944,0.46212563420388414,0.8182231653197148,-0.8727608270591338,1.6909839923788486,0.010309110008633183,-1.086029492869923,0.46212983438206157,36.747352870042604,6919.47307596213,0.006069037097424852,-0.06325868007313806,-0.8727608270591338
0.16463525821844419,0.46858371213608513,1.2567202093825993,-0.593035614612101,1.8497558239947003,0.7119868628012945,-0.48146049859578177,0.4966643368794334,31.724352897613233,7992.285018303546,0.018783098214469628,-0.08462200919865305,-0.593035614612101
-0.00210730485350802,0.4590186514642788,0.8467451209544962,-0.8314697484516134,1.6782148694061094,-0.05317609509596209,-1.0947728945333723,0.45902348864282605,37.29723593877918,6826.763045276912,0.05325343617629441,-0.07408839244867914,-0.8314697484516134
0.17010606147843366,0.47022056190760025,1.226723366574553,-0.49971118769887324,1.726434554273426,0.7375474471933492,-0.46643973656369475,0.500043447104753,28.090493876660847,8101.407747353887,-0.047919489168670726,-0.05246236096599563,-0.49971118769887324
4.86985441021659e-06,0.46112538738699244,0.8301576375034975,-0.8352482159866711,1.6654058534901686,0.0176217815390972,-1.0602140497566122,0.46112538741270725,32.428942421052774,6889.426582495229,-0.030341666765429404,-0.08804825166552836,-0.8352482159866711
-0.00018271080319784972,0.45658986125387274,0.8133023066766035,-0.8292053353795967,1.6425076420562004,-0.006858892114227964,-1.0797112028231848,0.45658989781100984,33.016044451769034,6754.568446971418,-0.07603049785875908,-0.03865078184817859,-0.8292053353795967
0.00032482864929283845,0.45763327317252683,0.8779302556717189,-0.8783636814986604,1.7562939371703794,0.07272222577940184,-1.025920066557755,0.4576333884543959,31.269605057614875,6785.477510595367,-0.08635028248427526,-0.04303780022102777,-0.8783636814986604
-0.00041923381602302354,0.46073455703475125,0.8229848327875091,-0.8087716021987392,1.6317564349862483,0.021097950278034516,-1.1056246685218192,0.4607347477703423,36.49252722587108,6877.758852817231,-0.044728697401818465,-0.051816547440174464,-0.8087716021987392
0.0020842909964571277,0.46186845533757187,0.8278813313120639,-0.8645998219196229,1.6924811532316868,-0.031105970251450038,-1.0324197097574037,0.4618731582424688,35.95864845304834,6911.78878347787,-0.06938811288250898,-0.04715463826747289,-0.8645998219196229
0.0038599886049408066,0.4555875838698731,0.846643461147477,-0.8603896251831907,1.7070330863306677,-0.006065766900327889,-1.0334333539752993,0.45560393554974804,38.15789275089543,6725.428253264774,-0.0006166984529122899,-0.024564377502158917,-0.8603896251831907
0.0016172024065548543,0.45554457174136087,0.8128948024210978,-0.8366717104630921,1.6495665128841899,0.0018601408662078367,-1.0361292091788907,0.45554744230062766,32.17050948501387,6723.760498847254,-0.008000114006763911,-0.07947403150516348,-0.8366717104630921
0.0022112211752888123,0.32312521163145647,0.6296760243228823,-0.6533315779638084,1.2830076022866908,-0.06967037141393251,-0.8680898278117137,0.3231327774939577,46.67734778600099,3383.03925726709,0.03189211474485299,-0.06806439143870548,-0.6533315779638084
-0.0021120486673907694,0.46324954887067427,0.8494579358314607,-0.8289654637235226,1.6784233995549833,0.04135858704608757,-1.10263399673847,0.4632543634748157,34.53003930755906,6953.189211021996,-0.005903906626664197,-0.07560380899895437,-0.8289654637235226
0.005966678749692989,0.4667879017086302,0.847155591547883,-0.8543747472256267,1.7015303387735097,-0.026931183403319202,-1.052871158970765,0.46682603444628906,33.192260722326786,7060.820104553869,0.0048748978240550495,-0.09832407350814244,-0.8543747472256267
-0.007932647622642877,0.4610783896103211,0.8580329627069148,-0.8958826851762001,1.7539156478831148,-0.01285392050047666,-1.0413853221399594,0.4611466233899497,34.226498022880364,6890.061147752049,0.0012247249361389337,-0.0485333883691387,-0.8958826851762001
0.1692124821934658,0.470599028848705,1.2540847137223474,-0.5725699803879472,1.8266546941102946,0.7211317130803893,-0.4739826496746349,0.5000963008095723,27.995924448593094,8103.120446702755,0.06835131016634548,-0.03194811871406447,-0.5725699803879472
0.00297988431030826,0.46057806411389207,0.8422906969912951,-0.8223382115296598,1.664628908520955,0.006115795632922972,-1.079930093752661,0.4605877037583649,34.484295587444436,6873.369464450267,0.030017750143740363,-0.062256175857189705,-0.8223382115296598
0.0004947884890697394,0.31266486857529097,0.6043862450508717,-0.6891008134160451,1.293487058466917,-0.07703938934685857,-0.8391109397843777,0.3126652600735376,50.142959917136274,3167.4099013620344,0.11039950130903416,-0.10300345001630182,-0.6891008134160451
0.008071862021213249,0.3193076542821847,0.6030001475023485,-0.5895303762372518,1.1925305237396002,0.04254571347752962,-0.9567942108351746,0.31940966334737064,46.138069705242174,3305.530070485654,0.015030171376155099,-0.07761652439219492,-0.5895303762372518
0.0014305028723187816,0.4593633436803013,0.8184444147107401,-0.8165851623775295,1.6350295770882697,0.03739475111778346,-1.1016369945422475,0.4593655710385949,35.50103881325729,6836.941982521905,-0.08133310893992521,-0.06925736853374753,-0.8165851623775295
-0.004980269386125021,0.4568890241841382,0.8014586740727644,-0.8211584778364259,1.6226171519091903,0.006338428627007967,-1.041750390803068,0.45691616682176217,34.32156850259084,6764.225225500191,0.009783325240777636,-0.06521107145026112,-0.8211584778364259
-0.0028466863583016928,0.2252385540101204,0.39684499275273777,-0.4247943579325293,0.8216393506852671,-0.12332819901331384,-1.1532592387332299,0.2252565422707906,62.17836623332288,1643.992518679676,-0.004926218860301687,-0.04623168013737126,-0.4247943579325293
0.0006941740910447278,0.4571885720422429,0.8680921461035114,-0.8418229534803962,1.7099150995839074,0.011817762820423358,-1.0500913585439582,0.4571890990429385,35.75441163638115,6772.308661991678,-0.07655255810401071,-0.10152067879080598,-0.8418229534803962
0.0034817220975795807,0.463447611542489,0.9940369443575582,-0.8041748658871002,1.7982118102446583,0.0588781911759725,-1.0350619083069266,0.4634606898467253,35.251800717167505,6959.38427747576,-0.04423290223075963,-0.0671262842185549,-0.8041748658871002
-0.0010831633691129976,0.3113309253013254,0.5945679764313573,-0.575938020742927,1.1705059971742844,0.0437305108646901,-0.8984561674944618,0.3113328095332447,47.59647870279512,3140.4710326563822,-0.09859355945474026,-0.08606489729155899,-0.575938020742927
-0.0021448855280265635,0.46020601250974613,0.9063403847796578,-0.8943118294169454,1.8006522141966033,0.03328473425965979,-1.0265723990474025,0.46021101082443583,35.16536132649903,6862.131253283188,-0.026022719031605118,-0.10105970345713369,-0.8943118294169454
0.0010773151506394167,0.464017733223996,0.8173872036614809,-0.8464347671985653,1.6638219708600461,-0.006223376607569434,-1.0185052277600077,0.46401898382961576,36.57186685682317,6976.161202278323,-0.04863147567216563,-0.0922239726584292,-0.8464347671985653
0.001837175844634784,0.3140920424575332,0.6078510691581933,-0.5713171527698753,1.1791682219280686,0.016617249613006986,-0.8892051684632785,0.3140974153829174,50.206570033458085,3196.4928377474166,0.07389353573983354,-0.12680589720040575,-0.5713171527698753
0.0007897409461190108,0.45724889764788745,0.8712834407849476,-0.8405666245170411,1.7118500653019888,0.014376942683358047,-1.039085625798185,0.45724957965094976,34.1512452970634,6774.100570147437,-0.02778724307045643,-0.09909973790516076,-0.8405666245170411
0.0019892390408935276,0.46184783763028786,0.805262525570543,-0.8072958984484649,1.6125584240190078,-0.013696869241648096,-1.0358236974408495,0.4618521215667787,31.935030751660427,6911.159183141801,-0.06091085298780465,-0.031445888347872535,-0.8072958984484649
-0.005043172072565917,0.4595068071521128,0.8171119796484582,-0.8880358120762366,1.7051477917246949,-0.03505922352000775,-1.0392092714375696,0.4595344811912186,34.95743892312792,6841.970836679313,-0.015524453546116833,-0.049915366061723046,-0.8880358120762366
0.0060179844981674314,0.45907465175699,0.8504081462496971,-0.8396207049507052,1.6900288512004022,-0.003695920897774044,-1.0896389424396444,0.45911409477734605,36.41391848309576,6829.458365552389,0.034842814349257456,-0.06619746157609503,-0.8396207049507052
0.16394859044047214,0.45948732042064344,1.2120882357189697,-0.5380105765123572,1.750098812231327,0.7279399848516968,-0.49811366139291025,0.48786036725149207,30.11549809760446,7711.450709086247,-0.06321257481598092,-0.07289157574781913,-0.5380105765123572
0.00520964927590389,0.46200159719774814,0.8334108109797751,-0.8740968626683929,1.707507673648168,0.006376393417442308,-1.0318898033823631,0.4620309689391484,35.70016738251262,6916.512766786682,-0.027095553998852568,-0.05320229636227863,-0.8740968626683929
0.002636520020095132,0.4563673920099915,0.841999879566769,-0.8047333635286328,1.6467332430954018,-0.013822007708692652,-1.044384272085823,0.45637500778177764,34.97058022206076,6748.2119863812895,-0.053341364875373276,-0.07275465323178129,-0.8047333635286328
0.00042386148350027263,0.3201660830852383,0.5869242936933634,-0.6146988706340474,1.201623164327411,0.04737894029424078,-0.857390744244201,0.320166363655992,46.1222097274212,3321.210613501109,0.04855161585096686,-0.08707178176256154,-0.6146988706340474
-0.0004423244200001224,0.32248101607369917,0.6290991916802752,-0.6135069261004897,1.242606117780765,0.021666996254869907,-0.8953080575788861,0.32248131942613034,45.55342428432973,3369.4121246737004,0.0012403805695189475,-0.12263459508024968,-0.6135069261004897
0.004813085256240079,0.4578433089006126,0.8186172154795701,-0.830829132744455,1.6494463482240251,-0.019270745574918417,-1.0955202243198114,0.4578686070203391,34.88848287109968,6792.454625949761,0.0043611202768834845,-0.03590688293813649,-0.830829132744455
-0.0007622396761772639,0.4549819777668323,0.8099979719862465,-0.8014216654854616,1.611419637471708,0.0014847580231493198,-1.0570621552814419,0.45498261626345926,34.330822543648864,6707.09746770293,0.025223609423367307,-0.09521974763530086,-0.8014216654854616
-8.061102719037668e-05,0.3101760198845282,0.6296588911588871,-0.5934420769211235,1.2231009680800105,0.050921880923298905,-0.8172573912938925,0.3101760303594476,48.99475752911359,3117.1771018292548,0.016397684831027014,-0.08068633492932996,-0.5934420769211235
-0.002784011455325144,0.451332217319596,0.7812554461132211,-0.8231313022702758,1.6043867483834968,-0.025373308376889097,-1.044669165281957,0.4513408037286308,36.51527681765606,6600.156083977166,0.004592304022531718,-0.044499964069332515,-0.8231313022702758
0.16582388163966041,0.46741485551426204,1.2523698677357422,-0.5513565438654995,1.8037264116012417,0.6880525185217641,-0.5004175324965976,0.495957868046735,30.72272762805562,7969.56430282979,-0.038917606825377586,-0.04713443376931543,-0.5513565438654995
0.0027221396673201385,0.31397990044312857,0.5683169097902179,-0.5999917881539261,1.168308697944144,-0.05531248068587135,-0.9283104638405484,0.3139917004104492,50.31575482420383,3194.341528823308,-0.05098962843522668,-0.035768744672331924,-0.5999917881539261
-0.003277680027864862,0.45981083493691866,0.8597079226527458,-0.8527178904850296,1.7124258131377754,0.04765459943027804,-1.0210972396868574,0.4598225169690489,33.79952246635771,6850.550606420741,0.009424969686918208,-0.08959584924968267,-0.8527178904850296
0.0016443078168099016,0.31699943337650865,0.6035276750653967,-0.6356221076195342,1.239149782684931,-0.05424071553651287,-0.8681453789889524,0.3170036979425066,47.896129461719546,3255.919562098855,-0.022743878595802076,-0.09426266080480498,-0.6356221076195342
0.0008700674598268658,0.4624613418598209,0.8248185546374687,-0.8126438993748459,1.6374624540123146,-0.003820860421295555,-1.093611476486584,0.46246216032468085,36.032065853798706,6929.428491322333,0.0026086879943118257,-0.07179774890140081,-0.8126438993748459
0.003825470074143785,0.4611449507127819,0.8428285316243511,-0.837124399140265,1.6799529307646162,-0.017928760769453978,-1.0627102678819094,0.461160817708077,36.55907459154559,6890.485313169504,-0.027499554821433004,-0.05315976345944327,-0.837124399140265
-0.003366818701851236,0.4609138892900488,0.8247107752454429,-0.8558335218741534,1.6805442971195963,-0.031982178859909005,-1.0555361260194571,0.46092618585696604,32.442666957935344,6883.475541400274,0.039792036151849064,-0.026238210241762608,-0.8558335218741534
0.003127158936689788,0.46112559815807896,0.918331542288551,-0.8529226672956032,1.7712542095841541,-0.008677472771198435,-1.0531087959766998,0.4611362015713594,35.332679818561644,6889.749723349031,-0.004433965224960337,-0.049935380768641346,-0.8529226672956032
0.0003345707538579114,0.4617082900217852,0.7826250291032393,-0.8569520500745215,1.6395770791777609,-0.022055172520776718,-1.0702553326128827,0.46170841124288636,33.5299938023224,6906.8588872027385,0.010689072288696519,-0.051031252025191036,-0.8569520500745215
-0.005845918347194217,0.46110436262275123,0.8536112020582318,-0.8710731755647741,1.724684377623006,-0.018364158723184785,-1.047552960849265,0.46114141864622804,35.441306429860546,6889.905618910206,-0.10059044953822585,-0.08008383863994636,-0.8710731755647741
0.0015898840244045766,0.45111706084629877,0.777042211337299,-0.7939878917206349,1.571030103057934,-0.002539420459713567,-1.0692428610369278,0.45111986247317276,35.90750554058177,6593.695822297184,-0.049360369166021635,-0.05148878228426546,-0.7939878917206349
0.0011200824254092288,0.46031934895713444,0.8192836684399457,-0.7953916164499301,1.6146752848898758,0.033131364305635666,-1.087547504218849,0.46032071168801414,35.88760854510668,6865.403106530301,-0.05152921301315551,-0.06935659799472883,-0.7953916164499301
